strut_id,defect,subtype,region,orientation,x0,y0,z0,x1,y1,z1,z_slice_from,z_slice_to,length_um,node0_state,node1_state,gap_um,surviving_piece_um,diameter_median_um,diameter_thinnest_um,bow_um,graph_hops,detached_at_joint
9911,disconnected,,boundary,flat,299.25,752.0,343.5,338.27,721.36,343.82,344,344,2883.0,junction,junction,0.0,1759.0,,,,1,1
9913,disconnected,,boundary,vertical,299.25,752.0,343.5,299.23,722.08,383.0,344,383,2879.0,junction,junction,0.0,1757.0,,,,1,1
9926,disconnected,,boundary,flat,299.23,722.08,383.0,338.0,751.0,382.0,382,383,2811.0,junction,junction,0.0,1715.0,,,,1,1
9929,disconnected,,boundary,flat,377.25,721.19,382.62,338.0,751.0,382.0,382,383,2864.0,junction,junction,0.0,1747.0,,,,1,1
9934,disconnected,,boundary,vertical,338.0,751.0,382.0,338.71,721.57,422.14,382,422,2892.0,junction,junction,0.0,1765.0,,,,1,1
9938,disconnected,,boundary,flat,455.5,750.5,343.25,416.92,721.08,343.77,343,344,2819.0,junction,junction,0.0,1720.0,,,,1,1
9939,disconnected,,boundary,flat,377.25,750.75,343.5,416.92,721.08,343.77,344,344,2878.0,junction,junction,0.0,1756.0,,,,1,1
9941,disconnected,,boundary,vertical,377.25,750.75,343.5,377.25,721.19,382.62,344,383,2849.0,junction,junction,0.0,1738.0,,,,1,1
9954,disconnected,,boundary,flat,377.25,721.19,382.62,416.25,751.5,383.0,383,383,2870.0,junction,junction,0.0,1751.0,,,,1,1
9957,disconnected,,boundary,flat,455.78,720.89,383.0,416.25,751.5,383.0,383,383,2905.0,junction,junction,0.0,1772.0,,,,1,1
9962,disconnected,,boundary,vertical,416.25,751.5,383.0,417.07,720.86,422.07,383,422,2885.0,junction,junction,0.0,1761.0,,,,1,1
9966,disconnected,,boundary,flat,533.75,750.5,343.75,494.58,720.25,343.92,344,344,2875.0,junction,junction,0.0,1754.0,,,,1,1
9967,disconnected,,boundary,flat,455.5,750.5,343.25,494.58,720.25,343.92,343,344,2872.0,junction,junction,0.0,1752.0,,,,1,1
9969,disconnected,,boundary,vertical,455.5,750.5,343.25,455.78,720.89,383.0,343,383,2880.0,junction,junction,0.0,1757.0,,,,1,1
9982,disconnected,,boundary,flat,455.78,720.89,383.0,494.75,750.75,383.0,383,383,2853.0,junction,junction,0.0,1741.0,,,,1,1
9985,disconnected,,boundary,flat,533.67,720.5,384.42,494.75,750.75,383.0,383,384,2865.0,junction,junction,0.0,1748.0,,,,1,1
9990,disconnected,,boundary,vertical,494.75,750.75,383.0,494.67,720.67,422.92,383,423,2904.0,junction,junction,0.0,1772.0,,,,1,1
9994,disconnected,,boundary,flat,611.25,750.0,344.25,572.36,719.86,344.79,344,345,2859.0,junction,junction,0.0,1745.0,,,,1,1
9995,disconnected,,boundary,flat,533.75,750.5,343.75,572.36,719.86,344.79,344,345,2864.0,junction,junction,0.0,1748.0,,,,1,1
9997,disconnected,,boundary,vertical,533.75,750.5,343.75,533.67,720.5,384.42,344,384,2936.0,junction,junction,0.0,1792.0,,,,1,1
10010,disconnected,,boundary,flat,533.67,720.5,384.42,572.25,750.0,383.5,384,384,2822.0,junction,junction,0.0,1722.0,,,,1,1
10013,disconnected,,boundary,flat,615.35,720.59,386.65,572.25,750.0,383.5,384,387,3037.0,junction,junction,0.0,1853.0,,,,1,1
10018,disconnected,,boundary,vertical,572.25,750.0,383.5,572.18,721.45,423.36,384,423,2849.0,junction,junction,0.0,1738.0,,,,1,1
10022,disconnected,,boundary,flat,689.5,749.75,344.5,651.0,719.91,344.45,344,344,2830.0,junction,junction,0.0,1727.0,,,,1,1
10023,disconnected,,boundary,flat,611.25,750.0,344.25,651.0,719.91,344.45,344,344,2897.0,junction,junction,0.0,1767.0,,,,1,1
10025,disconnected,,boundary,vertical,611.25,750.0,344.25,615.35,720.59,386.65,344,387,3008.0,junction,junction,0.0,1835.0,,,,1,1
10033,disconnected,,boundary,vertical,611.25,750.0,344.25,651.67,749.33,380.33,344,380,3148.0,junction,junction,1707.0,213.0,,,,2,0
10035,disconnected,,boundary,vertical,690.0,750.5,423.0,651.67,749.33,380.33,380,423,3333.0,junction,junction,1695.0,226.0,,,,2,0
10038,disconnected,,boundary,flat,615.35,720.59,386.65,651.67,749.33,380.33,380,387,2716.0,junction,junction,0.0,1657.0,,,,1,1
10041,disconnected,,boundary,flat,690.21,719.29,384.0,651.67,749.33,380.33,380,384,2848.0,junction,junction,0.0,1738.0,,,,1,1
10046,disconnected,,boundary,vertical,651.67,749.33,380.33,652.39,719.78,424.06,380,424,3066.0,junction,junction,0.0,1871.0,,,,2,0
10051,disconnected,,boundary,flat,689.5,749.75,344.5,729.17,719.25,345.17,344,345,2907.0,junction,junction,0.0,1774.0,,,,1,1
10053,disconnected,,boundary,vertical,689.5,749.75,344.5,690.21,719.29,384.0,344,384,2899.0,junction,junction,0.0,1769.0,,,,1,1
10064,disconnected,,boundary,vertical,763.5,749.0,340.0,729.0,750.0,383.5,340,384,3226.0,junction,junction,1531.0,219.0,,,,99,0
10070,disconnected,,boundary,flat,690.21,719.29,384.0,729.0,750.0,383.5,384,384,2875.0,junction,junction,49.0,1754.0,,,,1,1
10073,disconnected,,boundary,flat,766.75,723.88,379.38,729.0,750.0,383.5,379,384,2678.0,junction,junction,0.0,1634.0,,,,1,1
10078,disconnected,,boundary,vertical,729.0,750.0,383.5,728.92,719.38,423.62,384,424,2932.0,junction,junction,50.0,1789.0,,,,1,1
10177,disconnected,,boundary,flat,451.0,53.14,422.0,416.27,82.85,418.88,419,422,2662.0,junction,junction,0.0,1624.0,,,,1,1
10260,disconnected,,interior,vertical,614.41,86.9,468.9,647.0,89.9,502.2,469,502,2713.0,junction,junction,0.0,1655.0,,,,1,1
10944,disconnected,,interior,vertical,691.28,280.33,427.83,725.25,284.75,463.17,428,463,2859.0,junction,junction,0.0,1745.0,,,,1,1
11091,disconnected,,interior,vertical,531.0,366.09,500.73,496.89,363.96,466.46,466,501,2812.0,junction,junction,0.0,1716.0,,,,1,1
11555,disconnected,,interior,vertical,610.75,523.25,501.92,575.6,521.37,466.53,467,502,2900.0,junction,junction,0.0,1769.0,,,,1,1
11681,disconnected,,interior,vertical,218.06,642.94,464.04,259.4,643.7,422.45,422,464,3407.0,junction,junction,0.0,2079.0,,,,1,1
11842,disconnected,,boundary,flat,142.75,751.75,421.75,104.0,722.83,421.25,421,422,2809.0,junction,junction,0.0,1714.0,,,,1,1
11845,disconnected,,boundary,vertical,69.33,753.0,419.33,67.2,723.7,460.3,419,460,2929.0,junction,junction,0.0,1787.0,,,,1,1
11853,disconnected,,boundary,vertical,69.33,753.0,419.33,104.0,752.0,460.75,419,461,3139.0,junction,junction,1649.0,213.0,,,,2,0
11858,disconnected,,boundary,flat,67.2,723.7,460.3,104.0,752.0,460.75,460,461,2697.0,junction,junction,0.0,1646.0,,,,1,1
11861,disconnected,,boundary,flat,143.6,724.0,459.95,104.0,752.0,460.75,460,461,2818.0,junction,junction,48.0,1720.0,,,,1,1
11866,disconnected,,boundary,vertical,104.0,752.0,460.75,102.77,724.15,499.69,461,500,2782.0,junction,junction,0.0,1698.0,,,,1,1
11870,disconnected,,boundary,flat,220.75,752.25,421.75,182.27,722.55,421.27,421,422,2824.0,junction,junction,0.0,1723.0,,,,1,1
11871,disconnected,,boundary,flat,142.75,751.75,421.75,182.27,722.55,421.27,421,422,2855.0,junction,junction,0.0,1742.0,,,,1,1
11873,disconnected,,boundary,vertical,142.75,751.75,421.75,143.6,724.0,459.95,422,460,2744.0,junction,junction,0.0,1674.0,,,,1,1
11886,disconnected,,boundary,flat,143.6,724.0,459.95,181.25,752.25,460.0,460,460,2735.0,junction,junction,0.0,1669.0,,,,1,1
11889,disconnected,,boundary,flat,221.23,722.23,460.62,181.25,752.25,460.0,460,461,2905.0,junction,junction,0.0,1773.0,,,,1,1
11894,disconnected,,boundary,vertical,181.25,752.25,460.0,183.0,722.23,500.55,460,501,2933.0,junction,junction,0.0,1790.0,,,,1,1
11898,disconnected,,boundary,flat,299.25,752.5,421.5,260.5,722.07,422.14,422,422,2863.0,junction,junction,0.0,1747.0,,,,1,1
11899,disconnected,,boundary,flat,220.75,752.25,421.75,260.5,722.07,422.14,422,422,2900.0,junction,junction,0.0,1769.0,,,,1,1
11901,disconnected,,boundary,vertical,220.75,752.25,421.75,221.23,722.23,460.62,422,461,2853.0,junction,junction,0.0,1741.0,,,,1,1
11914,disconnected,,boundary,flat,221.23,722.23,460.62,259.5,751.75,460.25,460,461,2808.0,junction,junction,0.0,1713.0,,,,1,1
11917,disconnected,,boundary,flat,298.8,721.6,460.9,259.5,751.75,460.25,460,461,2878.0,junction,junction,0.0,1756.0,,,,1,1
11922,disconnected,,boundary,vertical,259.5,751.75,460.25,260.0,722.69,499.92,460,500,2857.0,junction,junction,0.0,1743.0,,,,1,1
11926,disconnected,,boundary,flat,376.75,751.75,421.25,338.71,721.57,422.14,421,422,2821.0,junction,junction,0.0,1722.0,,,,1,1
11929,disconnected,,boundary,vertical,299.25,752.5,421.5,298.8,721.6,460.9,422,461,2909.0,junction,junction,0.0,1775.0,,,,1,1
11942,disconnected,,boundary,flat,298.8,721.6,460.9,338.0,751.75,461.25,461,461,2873.0,junction,junction,0.0,1753.0,,,,1,1
11945,disconnected,,boundary,flat,376.7,721.6,461.1,338.0,751.75,461.25,461,461,2850.0,junction,junction,0.0,1739.0,,,,1,1
11954,disconnected,,boundary,flat,454.75,751.5,422.25,417.07,720.86,422.07,422,422,2822.0,junction,junction,0.0,1722.0,,,,1,1
11955,disconnected,,boundary,flat,376.75,751.75,421.25,417.07,720.86,422.07,421,422,2952.0,junction,junction,0.0,1801.0,,,,1,1
11957,disconnected,,boundary,vertical,376.75,751.75,421.25,376.7,721.6,461.1,421,461,2903.0,junction,junction,0.0,1771.0,,,,1,1
11970,disconnected,,boundary,flat,376.7,721.6,461.1,416.0,751.0,461.0,461,461,2852.0,junction,junction,0.0,1740.0,,,,1,1
11973,disconnected,,boundary,flat,454.94,722.17,461.39,416.0,751.0,461.0,461,461,2815.0,junction,junction,0.0,1718.0,,,,1,1
11978,disconnected,,boundary,vertical,416.0,751.0,461.0,416.54,721.15,500.69,461,501,2886.0,junction,junction,0.0,1761.0,,,,1,1
11982,disconnected,,boundary,flat,534.0,750.0,423.0,494.67,720.67,422.92,423,423,2851.0,junction,junction,0.0,1739.0,,,,1,1
11983,disconnected,,boundary,flat,454.75,751.5,422.25,494.67,720.67,422.92,422,423,2931.0,junction,junction,0.0,1788.0,,,,1,1
11998,disconnected,,boundary,flat,454.94,722.17,461.39,494.5,750.5,461.5,461,462,2827.0,junction,junction,0.0,1725.0,,,,1,1
12001,disconnected,,boundary,flat,533.28,719.72,462.78,494.5,750.5,461.5,462,463,2877.0,junction,junction,0.0,1756.0,,,,1,1
12010,disconnected,,boundary,flat,611.5,750.25,423.25,572.18,721.45,423.36,423,423,2832.0,junction,junction,0.0,1728.0,,,,1,1
12011,disconnected,,boundary,flat,534.0,750.0,423.0,572.18,721.45,423.36,423,423,2770.0,junction,junction,0.0,1690.0,,,,1,1
12026,disconnected,,boundary,flat,533.28,719.72,462.78,572.75,750.25,461.0,461,463,2901.0,junction,junction,0.0,1770.0,,,,1,1
12029,disconnected,,boundary,flat,611.38,720.5,463.0,572.75,750.25,461.0,461,463,2835.0,junction,junction,0.0,1730.0,,,,1,1
12034,disconnected,,boundary,vertical,572.75,750.25,461.0,572.55,720.18,501.09,461,501,2912.0,junction,junction,0.0,1777.0,,,,1,1
12038,disconnected,,boundary,flat,690.0,750.5,423.0,652.39,719.78,424.06,423,424,2822.0,junction,junction,0.0,1722.0,,,,1,1
12039,disconnected,,boundary,flat,611.5,750.25,423.25,652.39,719.78,424.06,423,424,2963.0,junction,junction,0.0,1808.0,,,,1,1
12054,disconnected,,boundary,flat,611.38,720.5,463.0,650.25,750.25,462.0,462,463,2845.0,junction,junction,0.0,1736.0,,,,1,1
12057,disconnected,,boundary,flat,689.91,719.73,462.45,650.25,750.25,462.0,462,462,2908.0,junction,junction,0.0,1774.0,,,,1,1
12062,disconnected,,boundary,vertical,650.25,750.25,462.0,650.7,719.9,501.8,462,502,2908.0,junction,junction,0.0,1774.0,,,,1,1
12067,disconnected,,boundary,flat,690.0,750.5,423.0,728.92,719.38,423.62,423,424,2895.0,junction,junction,0.0,1767.0,,,,1,1
12069,disconnected,,boundary,vertical,690.0,750.5,423.0,689.91,719.73,462.45,423,462,2907.0,junction,junction,0.0,1774.0,,,,1,1
12073,disconnected,,boundary,vertical,763.0,749.0,423.33,765.0,719.8,463.6,423,464,2892.0,junction,junction,0.0,1765.0,,,,1,1
12086,disconnected,,boundary,flat,689.91,719.73,462.45,728.75,750.0,462.25,462,462,2861.0,junction,junction,97.0,1746.0,,,,1,1
12089,disconnected,,boundary,flat,765.0,719.8,463.6,728.75,750.0,462.25,462,464,2742.0,junction,junction,0.0,1673.0,,,,1,1
12094,disconnected,,boundary,vertical,728.75,750.0,462.25,729.0,719.33,502.25,462,502,2928.0,junction,junction,50.0,1787.0,,,,1,1
12156,disconnected,,interior,vertical,222.77,89.68,544.68,256.25,93.25,579.38,545,579,2809.0,junction,junction,0.0,1714.0,,,,1,1
13016,disconnected,,interior,vertical,212.18,405.27,531.33,180.33,407.8,499.93,500,531,2603.0,junction,junction,0.0,1588.0,,,,1,1
13107,disconnected,,interior,vertical,525.27,361.19,573.81,491.86,366.86,541.0,541,574,2740.0,junction,junction,0.0,1672.0,,,,1,1
13644,disconnected,,boundary,vertical,71.33,601.59,506.96,103.82,604.27,538.36,507,538,2630.0,junction,junction,0.0,1604.0,,,,1,1
13861,disconnected,,boundary,vertical,68.33,753.67,499.0,67.1,723.9,538.0,499,538,2851.0,junction,junction,0.0,1740.0,,,,1,1
13874,disconnected,,boundary,flat,67.1,723.9,538.0,103.25,753.25,538.25,538,538,2705.0,junction,junction,0.0,1651.0,,,,1,1
13877,disconnected,,boundary,flat,142.8,723.47,539.53,103.25,753.25,538.25,538,540,2878.0,junction,junction,0.0,1756.0,,,,1,1
13882,disconnected,,boundary,vertical,103.25,753.25,538.25,103.73,723.45,578.73,538,579,2920.0,junction,junction,0.0,1782.0,,,,1,1
13886,disconnected,,boundary,flat,220.5,752.25,499.5,183.0,722.23,500.55,500,501,2792.0,junction,junction,0.0,1703.0,,,,1,1
13887,disconnected,,boundary,flat,141.5,752.5,498.75,183.0,722.23,500.55,499,501,2986.0,junction,junction,0.0,1822.0,,,,1,1
13889,disconnected,,boundary,vertical,141.5,752.5,498.75,142.8,723.47,539.53,499,540,2910.0,junction,junction,0.0,1775.0,,,,1,1
13902,disconnected,,boundary,flat,142.8,723.47,539.53,180.75,752.25,538.5,538,540,2768.0,junction,junction,0.0,1689.0,,,,1,1
13905,disconnected,,boundary,flat,220.69,722.92,539.15,180.75,752.25,538.5,538,539,2879.0,junction,junction,0.0,1757.0,,,,1,1
13910,disconnected,,boundary,vertical,180.75,752.25,538.5,181.71,723.0,578.71,538,579,2890.0,junction,junction,0.0,1763.0,,,,1,1
13914,disconnected,,boundary,flat,298.5,752.5,500.25,260.0,722.69,499.92,500,500,2829.0,junction,junction,0.0,1726.0,,,,1,1
13915,disconnected,,boundary,flat,220.5,752.25,499.5,260.0,722.69,499.92,500,500,2866.0,junction,junction,0.0,1749.0,,,,1,1
13917,disconnected,,boundary,vertical,220.5,752.25,499.5,220.69,722.92,539.15,500,539,2866.0,junction,junction,0.0,1748.0,,,,1,1
13930,disconnected,,boundary,flat,220.69,722.92,539.15,260.0,751.75,539.5,539,540,2832.0,junction,junction,0.0,1728.0,,,,1,1
13933,disconnected,,boundary,flat,298.94,722.12,539.44,260.0,751.75,539.5,539,540,2843.0,junction,junction,48.0,1734.0,,,,1,1
13942,disconnected,,boundary,flat,377.0,752.25,500.25,338.43,719.77,500.73,500,501,2930.0,junction,partial,0.0,1788.0,,,,-1,0
13943,disconnected,,boundary,flat,298.5,752.5,500.25,338.43,719.77,500.73,500,501,3000.0,junction,partial,0.0,1830.0,,,,-1,0
13958,disconnected,,boundary,flat,298.94,722.12,539.44,338.25,752.25,539.0,539,539,2878.0,junction,junction,0.0,1756.0,,,,1,1
13966,disconnected,,boundary,vertical,338.25,752.25,539.0,337.7,722.1,578.7,539,579,2897.0,junction,junction,0.0,1767.0,,,,1,1
13967,disconnected,,boundary,vertical,338.25,752.25,539.0,338.43,719.77,500.73,501,539,2916.0,junction,partial,0.0,1780.0,,,,-1,0
13970,disconnected,,boundary,flat,455.5,751.0,500.75,416.54,721.15,500.69,501,501,2852.0,junction,junction,0.0,1740.0,,,,1,1
13971,disconnected,,boundary,flat,377.0,752.25,500.25,416.54,721.15,500.69,500,501,2923.0,junction,junction,0.0,1783.0,,,,1,1
13986,disconnected,,boundary,flat,376.85,721.38,539.54,415.25,751.75,539.25,539,540,2845.0,junction,junction,0.0,1736.0,,,,1,1
13989,disconnected,,boundary,flat,455.33,720.89,540.22,415.25,751.75,539.25,539,540,2940.0,junction,junction,0.0,1794.0,,,,1,1
13994,disconnected,,boundary,vertical,415.25,751.75,539.25,416.18,721.45,579.64,539,580,2934.0,junction,junction,0.0,1790.0,,,,1,1
13998,disconnected,,boundary,flat,533.25,750.25,500.5,494.89,721.0,501.33,500,501,2803.0,junction,junction,0.0,1710.0,,,,1,1
13999,disconnected,,boundary,flat,455.5,751.0,500.75,494.89,721.0,501.33,501,501,2877.0,junction,junction,0.0,1755.0,,,,1,1
14001,disconnected,,boundary,vertical,455.5,751.0,500.75,455.33,720.89,540.22,501,540,2884.0,junction,junction,0.0,1760.0,,,,1,1
14014,disconnected,,boundary,flat,455.33,720.89,540.22,494.0,750.5,539.5,540,540,2830.0,junction,junction,0.0,1727.0,,,,1,1
14017,disconnected,,boundary,flat,533.73,720.64,540.73,494.0,750.5,539.5,540,541,2888.0,junction,junction,0.0,1762.0,,,,1,1
14022,disconnected,,boundary,vertical,494.0,750.5,539.5,494.0,721.0,579.55,540,580,2890.0,junction,junction,0.0,1763.0,,,,1,1
14026,disconnected,,boundary,flat,612.0,750.5,501.25,572.55,720.18,501.09,501,501,2891.0,junction,junction,0.0,1764.0,,,,1,1
14027,disconnected,,boundary,flat,533.25,750.25,500.5,572.55,720.18,501.09,500,501,2875.0,junction,junction,0.0,1754.0,,,,1,1
14029,disconnected,,boundary,vertical,533.25,750.25,500.5,533.73,720.64,540.73,500,541,2902.0,junction,junction,0.0,1771.0,,,,1,1
14042,disconnected,,boundary,flat,533.73,720.64,540.73,572.25,750.5,540.0,540,541,2832.0,junction,junction,0.0,1728.0,,,,1,1
14045,disconnected,,boundary,flat,612.2,720.7,540.7,572.25,750.5,540.0,540,541,2896.0,junction,junction,0.0,1767.0,,,,1,1
14050,disconnected,,boundary,vertical,572.25,750.5,540.0,572.67,721.08,579.75,540,580,2873.0,junction,junction,0.0,1753.0,,,,1,1
14054,disconnected,,boundary,flat,689.5,749.25,501.5,650.7,719.9,501.8,502,502,2827.0,junction,junction,0.0,1725.0,,,,1,1
14055,disconnected,,boundary,flat,612.0,750.5,501.25,650.7,719.9,501.8,501,502,2867.0,junction,junction,0.0,1749.0,,,,1,1
14057,disconnected,,boundary,vertical,612.0,750.5,501.25,612.2,720.7,540.7,501,541,2873.0,junction,junction,0.0,1753.0,,,,1,1
14070,disconnected,,boundary,flat,612.2,720.7,540.7,650.25,750.0,541.0,541,541,2790.0,junction,junction,0.0,1703.0,,,,1,1
14073,disconnected,,boundary,flat,689.93,719.86,540.71,650.25,750.0,541.0,541,541,2895.0,junction,junction,0.0,1767.0,,,,1,1
14078,disconnected,,boundary,vertical,650.25,750.0,541.0,651.85,719.0,578.55,541,579,2831.0,junction,junction,0.0,1727.0,,,,1,1
14083,disconnected,,boundary,flat,689.5,749.25,501.5,729.0,719.33,502.25,502,502,2879.0,junction,junction,0.0,1757.0,,,,1,1
14085,disconnected,,boundary,vertical,689.5,749.25,501.5,689.93,719.86,540.71,502,541,2847.0,junction,junction,0.0,1737.0,,,,1,1
14089,disconnected,,boundary,vertical,762.0,749.0,502.33,764.92,719.67,541.92,502,542,2867.0,junction,junction,0.0,1750.0,,,,1,1
14099,disconnected,,boundary,vertical,762.5,749.5,576.0,728.33,750.0,537.67,538,576,2984.0,junction,junction,1719.0,303.0,,,,99,0
14102,disconnected,,boundary,flat,689.93,719.86,540.71,728.33,750.0,537.67,538,541,2842.0,junction,junction,0.0,1734.0,,,,1,1
14105,disconnected,,boundary,flat,764.92,719.67,541.92,728.33,750.0,537.67,538,542,2772.0,junction,junction,0.0,1691.0,,,,1,1
14110,disconnected,,boundary,vertical,728.33,750.0,537.67,728.89,719.67,580.22,538,580,3036.0,junction,junction,0.0,1853.0,,,,2,0
14295,disconnected,,boundary,flat,615.87,83.1,619.87,646.67,53.33,620.0,620,620,2489.0,junction,junction,84.0,1518.0,,,,1,1
14487,disconnected,,interior,vertical,602.95,124.95,653.73,568.0,130.31,619.69,620,654,2852.0,junction,junction,0.0,1740.0,,,,1,1
14488,disconnected,,interior,vertical,537.29,167.54,626.6,568.89,170.0,658.44,627,658,2610.0,junction,junction,0.0,1593.0,,,,1,1
14927,disconnected,,interior,vertical,608.45,287.18,658.0,573.5,283.38,623.19,623,658,2875.0,junction,junction,0.0,1754.0,,,,1,1
15660,disconnected,,boundary,vertical,70.3,597.7,582.2,102.77,603.88,616.23,582,616,2756.0,junction,junction,0.0,1682.0,,,,1,1
15874,disconnected,,boundary,flat,142.25,753.25,578.0,103.73,723.45,578.73,578,579,2830.0,junction,junction,0.0,1727.0,,,,1,1
15877,disconnected,,boundary,vertical,68.0,754.0,577.0,67.36,723.82,616.82,577,617,2903.0,junction,junction,0.0,1771.0,,,,1,1
15890,disconnected,,boundary,flat,67.36,723.82,616.82,103.0,754.25,616.25,616,617,2723.0,junction,junction,0.0,1661.0,,,,1,1
15893,disconnected,,boundary,flat,142.25,723.08,617.42,103.0,754.25,616.25,616,617,2913.0,junction,junction,49.0,1777.0,,,,1,1
15898,disconnected,,boundary,vertical,103.0,754.25,616.25,103.19,723.31,655.38,616,655,2898.0,junction,junction,0.0,1768.0,,,,1,1
15902,disconnected,,boundary,flat,220.0,752.75,578.0,181.71,723.0,578.71,578,579,2817.0,junction,junction,0.0,1719.0,,,,1,1
15903,disconnected,,boundary,flat,142.25,753.25,578.0,181.71,723.0,578.71,578,579,2889.0,junction,junction,0.0,1763.0,,,,1,1
15905,disconnected,,boundary,vertical,142.25,753.25,578.0,142.25,723.08,617.42,578,617,2884.0,junction,junction,0.0,1760.0,,,,1,1
15918,disconnected,,boundary,flat,142.25,723.08,617.42,181.5,753.75,617.25,617,617,2894.0,junction,junction,0.0,1766.0,,,,1,1
15921,disconnected,,boundary,flat,220.07,722.79,617.86,181.5,753.75,617.25,617,618,2874.0,junction,junction,0.0,1754.0,,,,1,1
15926,disconnected,,boundary,vertical,181.5,753.75,617.25,181.17,723.08,657.0,617,657,2917.0,junction,junction,0.0,1780.0,,,,1,1
